graph_id,s,policy_type,start_node,policy_valid,status,worst_cost,terminated,steps
medium_n50_s4_a3_case6_seed129,4,baseline_bestcase,0,1,ok,80.598914,1,7
medium_n50_s4_a3_case6_seed129,4,baseline_worst_immediate,0,1,ok,77.955152,1,9
medium_n50_s4_a3_case6_seed129,4,vi,0,1,ok,53.959181,1,5
medium_n50_s4_a3_case7_seed130,4,baseline_nominal,0,1,ok,88.102643,1,9
medium_n50_s4_a3_case7_seed130,4,baseline_bestcase,0,1,ok,77.424269,1,7
medium_n50_s4_a3_case7_seed130,4,baseline_worst_immediate,0,1,ok,89.122401,1,9
medium_n50_s4_a3_case7_seed130,4,vi,0,1,ok,61.781581,1,6
medium_n50_s4_a3_case8_seed131,4,baseline_nominal,0,1,ok,75.347169,1,6
medium_n50_s4_a3_case8_seed131,4,baseline_bestcase,0,1,ok,79.429880,1,9
medium_n50_s4_a3_case8_seed131,4,baseline_worst_immediate,0,1,ok,75.561524,1,8
medium_n50_s4_a3_case8_seed131,4,vi,0,1,ok,48.163572,1,5
medium_n50_s4_a3_case9_seed132,4,baseline_nominal,0,1,ok,66.787349,1,6
medium_n50_s4_a3_case9_seed132,4,baseline_bestcase,0,1,ok,75.819341,1,7
medium_n50_s4_a3_case9_seed132,4,baseline_worst_immediate,0,1,ok,54.355189,1,7
medium_n50_s4_a3_case9_seed132,4,vi,0,1,ok,48.407658,1,5
medium_n50_s5_a3_case0_seed123,5,baseline_nominal,0,1,ok,119.581749,1,8
medium_n50_s5_a3_case0_seed123,5,baseline_bestcase,0,1,ok,141.925694,1,10
medium_n50_s5_a3_case0_seed123,5,baseline_worst_immediate,0,1,ok,83.838267,1,8
medium_n50_s5_a3_case0_seed123,5,vi,0,1,ok,60.310180,1,5
medium_n50_s5_a3_case10_seed133,5,baseline_nominal,0,1,ok,110.644072,1,8
medium_n50_s5_a3_case10_seed133,5,baseline_bestcase,0,1,ok,89.632794,1,8
medium_n50_s5_a3_case10_seed133,5,baseline_worst_immediate,0,1,ok,77.797417,1,6
medium_n50_s5_a3_case10_seed133,5,vi,0,1,ok,62.991238,1,7
medium_n50_s5_a3_case11_seed134,5,baseline_nominal,0,1,ok,96.108332,1,8
medium_n50_s5_a3_case11_seed134,5,baseline_bestcase,0,1,ok,81.971218,1,8
medium_n50_s5_a3_case11_seed134,5,baseline_worst_immediate,0,1,ok,81.881210,1,7
medium_n50_s5_a3_case11_seed134,5,vi,0,1,ok,57.972322,1,5
medium_n50_s5_a3_case12_seed135,5,baseline_nominal,0,1,ok,133.210664,1,10
medium_n50_s5_a3_case12_seed135,5,baseline_bestcase,0,1,ok,117.305902,1,9
medium_n50_s5_a3_case12_seed135,5,baseline_worst_immediate,0,1,ok,102.286641,1,8
medium_n50_s5_a3_case12_seed135,5,vi,0,1,ok,77.252586,1,7
medium_n50_s5_a3_case13_seed136,5,baseline_nominal,0,1,ok,74.661819,1,6
medium_n50_s5_a3_case13_seed136,5,baseline_bestcase,0,1,ok,94.791228,1,9
medium_n50_s5_a3_case13_seed136,5,baseline_worst_immediate,0,1,ok,86.320450,1,8
medium_n50_s5_a3_case13_seed136,5,vi,0,1,ok,65.232885,1,7
medium_n50_s5_a3_case14_seed137,5,baseline_nominal,0,1,ok,59.117405,1,7
medium_n50_s5_a3_case14_seed137,5,baseline_bestcase,0,1,ok,81.213433,1,7
medium_n50_s5_a3_case14_seed137,5,baseline_worst_immediate,0,1,ok,62.760127,1,7
medium_n50_s5_a3_case14_seed137,5,vi,0,1,ok,50.066267,1,6
medium_n50_s5_a3_case15_seed138,5,baseline_nominal,0,1,ok,103.109231,1,7
medium_n50_s5_a3_case15_seed138,5,baseline_bestcase,0,1,ok,96.846131,1,7
medium_n50_s5_a3_case15_seed138,5,baseline_worst_immediate,0,1,ok,77.508121,1,7
medium_n50_s5_a3_case15_seed138,5,vi,0,1,ok,66.050696,1,7
medium_n50_s5_a3_case16_seed139,5,baseline_nominal,0,1,ok,79.008449,1,7
medium_n50_s5_a3_case16_seed139,5,baseline_bestcase,0,1,ok,109.108196,1,8
medium_n50_s5_a3_case16_seed139,5,baseline_worst_immediate,0,1,ok,94.841299,1,9
medium_n50_s5_a3_case16_seed139,5,vi,0,1,ok,69.411822,1,6
medium_n50_s5_a3_case17_seed140,5,baseline_nominal,0,1,ok,89.688678,1,7
medium_n50_s5_a3_case17_seed140,5,baseline_bestcase,0,1,ok,92.530632,1,8
medium_n50_s5_a3_case17_seed140,5,baseline_worst_immediate,0,1,ok,100.932610,1,8
medium_n50_s5_a3_case17_seed140,5,vi,0,1,ok,65.725805,1,6
medium_n50_s5_a3_case18_seed141,5,baseline_nominal,0,1,ok,120.273014,1,9
medium_n50_s5_a3_case18_seed141,5,baseline_bestcase,0,1,ok,108.097436,1,8
medium_n50_s5_a3_case18_seed141,5,baseline_worst_immediate,0,1,ok,81.488672,1,7
medium_n50_s5_a3_case18_seed141,5,vi,0,1,ok,67.034649,1,8
medium_n50_s5_a3_case19_seed142,5,baseline_nominal,0,1,ok,109.745365,1,8
medium_n50_s5_a3_case19_seed142,5,baseline_bestcase,0,1,ok,111.901314,1,9
medium_n50_s5_a3_case19_seed142,5,baseline_worst_immediate,0,1,ok,94.402037,1,8
medium_n50_s5_a3_case19_seed142,5,vi,0,1,ok,70.984249,1,5
medium_n50_s5_a3_case1_seed124,5,baseline_nominal,0,1,ok,120.164215,1,8
medium_n50_s5_a3_case1_seed124,5,baseline_bestcase,0,1,ok,86.679857,1,7
medium_n50_s5_a3_case1_seed124,5,baseline_worst_immediate,0,1,ok,103.280685,1,9
medium_n50_s5_a3_case1_seed124,5,vi,0,1,ok,73.867349,1,6
medium_n50_s5_a3_case2_seed125,5,baseline_nominal,0,1,ok,98.097562,1,7
medium_n50_s5_a3_case2_seed125,5,baseline_bestcase,0,1,ok,100.726234,1,8
medium_n50_s5_a3_case2_seed125,5,baseline_worst_immediate,0,1,ok,99.874714,1,9
medium_n50_s5_a3_case2_seed125,5,vi,0,1,ok,71.151855,1,5
medium_n50_s5_a3_case3_seed126,5,baseline_nominal,0,1,ok,109.750771,1,9
medium_n50_s5_a3_case3_seed126,5,baseline_bestcase,0,1,ok,85.443262,1,9
medium_n50_s5_a3_case3_seed126,5,baseline_worst_immediate,0,1,ok,89.042300,1,8
medium_n50_s5_a3_case3_seed126,5,vi,0,1,ok,62.618504,1,5
medium_n50_s5_a3_case4_seed127,5,baseline_nominal,0,1,ok,101.355345,1,8
medium_n50_s5_a3_case4_seed127,5,baseline_bestcase,0,1,ok,99.271341,1,8
medium_n50_s5_a3_case4_seed127,5,baseline_worst_immediate,0,1,ok,89.128554,1,9
medium_n50_s5_a3_case4_seed127,5,vi,0,1,ok,72.223744,1,7
medium_n50_s5_a3_case5_seed128,5,baseline_nominal,0,1,ok,107.148027,1,9
medium_n50_s5_a3_case5_seed128,5,baseline_bestcase,0,1,ok,109.362483,1,9
medium_n50_s5_a3_case5_seed128,5,baseline_worst_immediate,0,1,ok,99.183223,1,10
medium_n50_s5_a3_case5_seed128,5,vi,0,1,ok,84.280719,1,8
medium_n50_s5_a3_case6_seed129,5,baseline_nominal,0,1,ok,93.615244,1,7
medium_n50_s5_a3_case6_seed129,5,baseline_bestcase,0,1,ok,87.598438,1,7
medium_n50_s5_a3_case6_seed129,5,baseline_worst_immediate,0,1,ok,100.135059,1,9
medium_n50_s5_a3_case6_seed129,5,vi,0,1,ok,60.924147,1,5
medium_n50_s5_a3_case7_seed130,5,baseline_nominal,0,1,ok,100.465634,1,9
medium_n50_s5_a3_case7_seed130,5,baseline_bestcase,0,1,ok,100.667987,1,8
medium_n50_s5_a3_case7_seed130,5,baseline_worst_immediate,0,1,ok,105.103098,1,9
medium_n50_s5_a3_case7_seed130,5,vi,0,1,ok,64.084393,1,5
medium_n50_s5_a3_case8_seed131,5,baseline_nominal,0,1,ok,93.471095,1,9
medium_n50_s5_a3_case8_seed131,5,baseline_bestcase,0,1,ok,82.443443,1,7
medium_n50_s5_a3_case8_seed131,5,baseline_worst_immediate,0,1,ok,82.232031,1,6
medium_n50_s5_a3_case8_seed131,5,vi,0,1,ok,57.076172,1,5
medium_n50_s5_a3_case9_seed132,5,baseline_nominal,0,1,ok,110.517770,1,8
medium_n50_s5_a3_case9_seed132,5,baseline_bestcase,0,1,ok,113.032440,1,8
medium_n50_s5_a3_case9_seed132,5,baseline_worst_immediate,0,1,ok,92.770654,1,9
medium_n50_s5_a3_case9_seed132,5,vi,0,1,ok,75.345261,1,7
